,Name,smile,BA_pct,label1,label2,label3a,label3b,MolWt,ExactMolWt,qed,MolLogP,MolMR,VSA_total,LabuteASA,TPSA,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,NumHAcceptors,NumHDonors,HeavyAtomCount,NumHeteroatoms,NumRotatableBonds,NHOHCount,NOCount,FractionCSP3,RingCount,NumAliphaticRings,NumAromaticRings,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumSaturatedRings,BalabanJ,BertzCT,HallKierAlpha,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,fracVSA_PEOE01,fracVSA_PEOE02,fracVSA_PEOE03,fracVSA_PEOE04,fracVSA_PEOE05,fracVSA_PEOE06,fracVSA_PEOE07,fracVSA_PEOE08,fracVSA_PEOE09,fracVSA_PEOE10,fracVSA_PEOE11,fracVSA_PEOE12,fracVSA_PEOE13,fracVSA_PEOE14,fracVSA_SMR01,fracVSA_SMR02,fracVSA_SMR03,fracVSA_SMR04,fracVSA_SMR05,fracVSA_SMR06,fracVSA_SMR07,fracVSA_SMR08,fracVSA_SMR09,fracVSA_SMR10,fracVSA_SlogP01,fracVSA_SlogP02,fracVSA_SlogP03,fracVSA_SlogP04,fracVSA_SlogP05,fracVSA_SlogP06,fracVSA_SlogP07,fracVSA_SlogP08,fracVSA_SlogP09,fracVSA_SlogP10,fracVSA_SlogP11,fracVSA_SlogP12
950,aliskiren,COCCCOc1cc(CC(CC(N)C(O)CC(C(O)=NCC(C)(C)C(=N)O)C(C)C)C(C)C)ccc1OC,2.5,low,very low,very low,very low,551.7690000000002,551.393436416,0.09021684940790689,5.1837700000000035,157.62549999999976,235.15884089215638,234.83391499226192,150.60999999999999,0.1850854141235983,-0.4963894202515499,0.4963894202515499,0.1850854141235983,7.0,5.0,39.0,9.0,19.0,6.0,9.0,0.7333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.9216002626742754,902.6838529014526,-2.36,35.263838523084445,10.401688338427192,0.0,0.0,0.0,33.761315867224106,68.55984303526367,32.097248004025815,31.78039276884811,0.0,23.294514355283034,0.0,0.0,0.0,29.530171045922266,5.409283605791522,0.0,39.812686863840206,79.37151690674402,33.978115417493484,23.762552697081826,0.0,11.49902366656781,11.795490688715223,15.207393384762284,73.23899550762707,11.157684576726059,34.49589825983387,66.36833955861876,23.191505938020498,0.0,0.0,0.0,0.0,11.49902366656781,0.0,35.263838523084445,10.401688338427192,0.0,0.0,0.0,33.761315867224106,68.55984303526367,32.097248004025815,31.78039276884811,0.0,23.294514355283034,0.0,0.0,0.0,29.530171045922266,5.409283605791522,0.0,39.812686863840206,79.37151690674402,33.978115417493484,23.762552697081826,0.0,11.49902366656781,11.795490688715223,15.207393384762284,73.23899550762707,11.157684576726059,34.49589825983387,66.36833955861876,23.191505938020498,0.0,0.0,0.0,0.0,11.49902366656781,0.0,0.1499575282362291,0.04423260592272351,0.0,0.0,0.0,0.14356813351834394,0.29154695088289345,0.13649177671676643,0.13514436730627774,0.0,0.0990586374167658,0.0,0.0,0.0,0.1255754235472898,0.023002680168304684,0.0,0.1693012548998669,0.337522997670939,0.14449006164763253,0.10104894464920122,0.0,0.048898963878807565,0.050159673537958215,0.06466860155913245,0.311444788678876,0.047447438226840735,0.1466919046248134,0.28222770322743346,0.09862059980409625,0.0,0.0,0.0,0.0,0.048898963878807565,0.0
951,novobiocin,COC1C(OC(=N)O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,0.0,low,very low,very low,very low,612.6320000000002,612.2319099719999,0.0927752389174717,4.041190000000003,159.69309999999976,252.65119309509686,252.3079916357095,200.99999999999997,0.3779720824404112,-0.5076631803449968,0.5076631803449968,0.3779720824404112,11.0,6.0,44.0,13.0,8.0,6.0,13.0,0.3870967741935484,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.6287444552904176,1673.3105324886812,-4.589999999999999,49.1075009356227,4.794537184071822,10.203820789863343,0.0,0.0,11.64912463690315,76.93479445538416,18.236700524671523,10.987275025448483,23.186010195958353,23.64483088346407,6.290026729335213,5.907179729351506,11.709392005022508,48.58524951568819,5.409283605791522,0.0,0.0,71.24248432494294,12.426586145283864,69.091437957452,0.0,17.248535499851716,28.647616046086625,15.679237876884367,69.72986923950019,20.631410484326157,12.333020805482146,49.17984045792531,51.19264810033637,0.0,10.969244356107037,0.0,5.687386274683562,17.248535499851716,0.0,49.1075009356227,4.794537184071822,10.203820789863343,0.0,0.0,11.64912463690315,76.93479445538416,18.236700524671523,10.987275025448483,23.186010195958353,23.64483088346407,6.290026729335213,5.907179729351506,11.709392005022508,48.58524951568819,5.409283605791522,0.0,0.0,71.24248432494294,12.426586145283864,69.091437957452,0.0,17.248535499851716,28.647616046086625,15.679237876884367,69.72986923950019,20.631410484326157,12.333020805482146,49.17984045792531,51.19264810033637,0.0,10.969244356107037,0.0,5.687386274683562,17.248535499851716,0.0,0.19436876720838933,0.01897690299949297,0.040386988340968044,0.0,0.0,0.04610753859578438,0.3045099194383231,0.07218133546595723,0.04348792060250797,0.09177083199932183,0.09358685622578578,0.024896089554454125,0.023380771161163952,0.04634607840785118,0.19230168249156418,0.021410085341475076,0.0,0.0,0.2819796077437385,0.04918475148702958,0.27346571021909355,0.0,0.0682701525710169,0.11338801014608224,0.0620588317229231,0.275992637854887,0.08165965983212507,0.04881441743613713,0.19465508892100986,0.20262183397276762,0.0,0.04341655474382921,0.0,0.022510822945304095,0.0682701525710169,0.0
952,dronedarone,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,15.0,low,very low,very low,very low,556.7690000000005,556.297093508,0.13340703621721298,7.0490000000000075,159.53499999999966,234.18745604814546,233.51404614189258,88.85,0.22931921523658527,-0.493549659421198,0.493549659421198,0.22931921523658527,6.0,1.0,39.0,8.0,18.0,1.0,7.0,0.5161290322580645,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.712970761973185,1290.5105484105763,-2.8399999999999994,14.053923621703873,9.51663204852391,8.417796984328938,0.0,0.0,40.0336764678499,81.23736878276046,29.602640009683938,18.426102639721318,17.09277939380059,5.783244946364939,10.023291153407584,0.0,0.0,22.366348059254154,0.0,4.899909730850478,0.0,72.13778458247995,37.21901523021414,59.3517198814997,0.0,5.749511833283905,32.463166730563124,9.458957818252138,51.597872027306394,16.444112776333593,0.0,87.3986505458942,46.881720416284615,0.0,10.969244356107037,0.0,5.687386274683562,5.749511833283905,0.0,14.053923621703873,9.51663204852391,8.417796984328938,0.0,0.0,40.0336764678499,81.23736878276046,29.602640009683938,18.426102639721318,17.09277939380059,5.783244946364939,10.023291153407584,0.0,0.0,22.366348059254154,0.0,4.899909730850478,0.0,72.13778458247995,37.21901523021414,59.3517198814997,0.0,5.749511833283905,32.463166730563124,9.458957818252138,51.597872027306394,16.444112776333593,0.0,87.3986505458942,46.881720416284615,0.0,10.969244356107037,0.0,5.687386274683562,5.749511833283905,0.0,0.06001142784869996,0.040636813811955115,0.03594469629747531,0.0,0.0,0.17094714270101458,0.346890350805379,0.12640574567579774,0.07868099748234672,0.07298759584410264,0.024694939020030133,0.042800290513198724,0.0,0.0,0.09550617456921333,0.0,0.020923023861035193,0.0,0.30803436614320406,0.15892830409568334,0.253436801795643,0.0,0.024550895809303683,0.1386204337259173,0.04039054003092086,0.22032722374634206,0.07021773520163663,0.0,0.37319953861203536,0.20018886240707287,0.0,0.04683958970822042,0.0,0.024285614484468032,0.024550895809303683,0.0
953,probucol,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,5.0,low,very low,very low,very low,516.8570000000003,516.309572776,0.3131966868527805,9.908299999999995,156.80659999999972,224.21742665699563,223.25708505421906,40.46,0.12260118329455165,-0.5073396454701924,0.5073396454701924,0.12260118329455165,4.0,2.0,35.0,4.0,4.0,2.0,2.0,0.6129032258064516,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.5663884762528664,913.6082582149352,-1.2599999999999998,10.213054789681411,0.0,0.0,0.0,23.52376989878223,83.08484639628746,59.7729045508148,32.04477291782353,4.07905443703834,11.49902366656781,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,132.46230406132975,0.0,46.519274240634424,0.0,11.49902366656781,23.52376989878223,0.0,14.29210922671975,21.65996187758712,0.0,119.18612676245668,34.05643522488199,0.0,0.0,0.0,0.0,11.49902366656781,23.52376989878223,10.213054789681411,0.0,0.0,0.0,23.52376989878223,83.08484639628746,59.7729045508148,32.04477291782353,4.07905443703834,11.49902366656781,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.0,132.46230406132975,0.0,46.519274240634424,0.0,11.49902366656781,23.52376989878223,0.0,14.29210922671975,21.65996187758712,0.0,119.18612676245668,34.05643522488199,0.0,0.0,0.0,0.0,11.49902366656781,23.52376989878223,0.04554978148645505,0.0,0.0,0.0,0.1049149936716049,0.3705548120636911,0.2665845623242054,0.1429182976345774,0.018192405906425884,0.05128514691304008,0.0,0.0,0.0,0.0,0.04554978148645505,0.0,0.0,0.0,0.5907761320620656,0.0,0.2074739458668344,0.0,0.05128514691304008,0.1049149936716049,0.0,0.06374218739288093,0.0966024907186282,0.0,0.5315649570128453,0.15189022429100035,0.0,0.0,0.0,0.0,0.05128514691304008,0.1049149936716049
954,fusidic_acid,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,91.0,high,very high,very high,very high,516.7190000000004,516.3450892559999,0.24722169401317395,5.6661000000000055,142.55139999999994,222.44069191673447,222.1042744674248,104.06000000000002,0.3311714085847432,-0.47787300926695153,0.47787300926695153,0.3311714085847432,5.0,3.0,37.0,6.0,5.0,3.0,6.0,0.8064516129032258,4.0,4.0,0.0,0.0,0.0,0.0,4.0,1.8204996345856932,993.6572721139337,-1.6599999999999997,20.056445138322168,4.794537184071822,4.794537184071822,0.0,0.0,39.34407343566564,110.70374750569452,12.496841729759891,12.207932775496605,6.103966387748303,0.0,0.0,0.0,11.938610575903699,29.64551950646581,0.0,0.0,39.91659559283591,118.14463254448735,0.0,22.795333697041684,0.0,0.0,11.938610575903699,0.0,45.57009192367072,14.325937321943691,39.91659559283591,99.83273338124245,22.795333697041684,0.0,0.0,0.0,0.0,0.0,0.0,20.056445138322168,4.794537184071822,4.794537184071822,0.0,0.0,39.34407343566564,110.70374750569452,12.496841729759891,12.207932775496605,6.103966387748303,0.0,0.0,0.0,11.938610575903699,29.64551950646581,0.0,0.0,39.91659559283591,118.14463254448735,0.0,22.795333697041684,0.0,0.0,11.938610575903699,0.0,45.57009192367072,14.325937321943691,39.91659559283591,99.83273338124245,22.795333697041684,0.0,0.0,0.0,0.0,0.0,0.0,0.09016536032818058,0.021554227074003826,0.021554227074003826,0.0,0.0,0.1768744427858244,0.49767759015573426,0.05618055591392332,0.0548817425009016,0.0274408712504508,0.0,0.0,0.0,0.053670982916977444,0.13327381447618822,0.0,0.0,0.17944826213621817,0.5311286866016046,0.0,0.10247825386901148,0.0,0.0,0.053670982916977444,0.0,0.2048640090578788,0.06440340208663924,0.17944826213621817,0.44880607285025226,0.10247825386901148,0.0,0.0,0.0,0.0,0.0,0.0
955,rosaramicin,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC2(C)OC2C1C,32.0,low,low,low,low,581.7470000000003,581.3563822119999,0.2738139993611717,2.6704000000000017,151.80659999999983,244.60499501779208,244.26746635971006,135.13,0.30820934916274917,-0.46191118428301703,0.46191118428301703,0.30820934916274917,10.0,2.0,41.0,10.0,6.0,2.0,10.0,0.8387096774193549,3.0,3.0,0.0,3.0,0.0,2.0,2.0,1.9534281255073236,940.5493196674519,-1.6900000000000004,38.85495351980391,9.589074368143644,0.0,0.0,0.0,27.694948798762496,65.2752294933428,30.216380590558146,30.836687173919216,24.095144109609848,12.073271675700152,0.0,0.0,5.969305287951849,43.54411815709707,0.0,4.899909730850478,23.671624184645573,128.20324800873047,14.09534396535438,12.152040213667762,0.0,0.0,18.038710757446342,0.0,101.80373593928928,33.33106336741566,23.671624184645573,73.64653131277379,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,38.85495351980391,9.589074368143644,0.0,0.0,0.0,27.694948798762496,65.2752294933428,30.216380590558146,30.836687173919216,24.095144109609848,12.073271675700152,0.0,0.0,5.969305287951849,43.54411815709707,0.0,4.899909730850478,23.671624184645573,128.20324800873047,14.09534396535438,12.152040213667762,0.0,0.0,18.038710757446342,0.0,101.80373593928928,33.33106336741566,23.671624184645573,73.64653131277379,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.15884775172713736,0.03920228353246079,0.0,0.0,0.0,0.11322315309525066,0.2668597568442738,0.12353133094587977,0.12606728317905452,0.09850634533386048,0.049358238472693355,0.0,0.0,0.024403856869389173,0.17801810692349007,0.0,0.020031928336108052,0.09677490103145174,0.5241235895424181,0.05762492284480582,0.04968026189646637,0.0,0.0,0.07374628942525986,0.0,0.41619647191540093,0.13626485168461594,0.09677490103145174,0.30108351347206497,0.04968026189646637,0.0,0.0,0.0,0.0,0.0,0.0
956,conivaptan,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,42.0,moderate,low,moderate,moderate,498.58600000000024,498.205576072,0.29660705972876805,6.507320000000005,150.41439999999972,221.0099350915235,220.5402078180666,78.09,0.25780011755665944,-0.3419440875174007,0.3419440875174007,0.25780011755665944,3.0,2.0,38.0,6.0,4.0,2.0,6.0,0.09375,6.0,1.0,5.0,1.0,1.0,0.0,0.0,1.2282496716747175,1638.1633864936875,-4.969999999999999,15.200676855804016,9.589074368143644,4.9839785209472085,0.0,0.0,66.73003775307771,54.44884259385427,35.34331877861314,17.075242264380485,5.824404497999927,0.0,0.0,11.814359458703011,0.0,9.589074368143644,0.0,9.967957041894417,0.0,13.344558822616634,16.761454740769384,125.77347564008981,0.0,22.384282469939446,23.189132008070136,10.216698334856808,28.327072906510004,6.4208216229260096,6.923737199690624,32.23430984438602,103.12824016384741,0.0,22.384282469939446,0.0,11.374772549367124,0.0,0.0,15.200676855804016,9.589074368143644,4.9839785209472085,0.0,0.0,66.73003775307771,54.44884259385427,35.34331877861314,17.075242264380485,5.824404497999927,0.0,0.0,11.814359458703011,0.0,9.589074368143644,0.0,9.967957041894417,0.0,13.344558822616634,16.761454740769384,125.77347564008981,0.0,22.384282469939446,23.189132008070136,10.216698334856808,28.327072906510004,6.4208216229260096,6.923737199690624,32.23430984438602,103.12824016384741,0.0,22.384282469939446,0.0,11.374772549367124,0.0,0.0,0.06877825130127833,0.043387526285515926,0.02255092522824039,0.0,0.0,0.3019322987694821,0.24636377804149936,0.15991733025023036,0.07726006641877603,0.02635358675431471,0.0,0.0,0.05345623695066247,0.0,0.043387526285515926,0.0,0.04510185045648078,0.0,0.06037990471826732,0.07584027719762108,0.5690851661849733,0.0,0.10128179287808842,0.10492348227905307,0.04622732607303795,0.12817103853172637,0.02905218546065385,0.031327719257613476,0.14585004891765302,0.4666226435528361,0.0,0.10128179287808842,0.0,0.05146724532839061,0.0,0.0
957,fexofenadine,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,49.0,moderate,low,moderate,moderate,501.66700000000014,501.287908728,0.3413059210334571,5.510500000000006,146.3443999999998,220.36922313576,219.95300700648343,81.0,0.3130463238901625,-0.4805900937855873,0.4805900937855873,0.3130463238901625,4.0,3.0,37.0,5.0,10.0,3.0,5.0,0.40625,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.3110460793887624,1096.9251995589377,-2.989999999999999,20.219491915372593,4.794537184071822,0.0,0.0,0.0,84.92913895846256,87.33674212177239,0.0,11.518956857145081,5.601050810983688,0.0,0.0,0.0,5.969305287951849,20.11411936859394,0.0,4.899909730850478,5.917906046161393,56.65076855921406,19.634269217737724,107.18294492525057,0.0,0.0,5.969305287951849,0.0,45.823066421062165,15.81057846445229,5.917906046161393,67.88853324562157,84.92913895846256,0.0,0.0,0.0,0.0,0.0,0.0,20.219491915372593,4.794537184071822,0.0,0.0,0.0,84.92913895846256,87.33674212177239,0.0,11.518956857145081,5.601050810983688,0.0,0.0,0.0,5.969305287951849,20.11411936859394,0.0,4.899909730850478,5.917906046161393,56.65076855921406,19.634269217737724,107.18294492525057,0.0,0.0,5.969305287951849,0.0,45.823066421062165,15.81057846445229,5.917906046161393,67.88853324562157,84.92913895846256,0.0,0.0,0.0,0.0,0.0,0.0,0.09175279391404051,0.021756836621047188,0.0,0.0,0.0,0.38539473774947863,0.39632005267799114,0.0,0.052271168783168724,0.02541666540945748,0.0,0.0,0.0,0.02708774484481627,0.09127463028810741,0.0,0.022235000246980288,0.026854503373711248,0.2570720527716974,0.08909714767947381,0.4863789207952136,0.0,0.0,0.02708774484481627,0.0,0.20793768643833058,0.07174585561211545,0.026854503373711248,0.30806721682636407,0.38539473774947863,0.0,0.0,0.0,0.0,0.0,0.0
958,terfenadine,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1.0,low,very low,very low,very low,471.6850000000001,471.31372955200004,0.39694894051294805,6.445800000000008,144.38259999999983,211.42259046858624,210.99725115424363,43.7,0.11748153071975148,-0.3884207348813768,0.3884207348813768,0.11748153071975148,3.0,2.0,35.0,3.0,8.0,2.0,3.0,0.4375,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.317281345957648,992.9311441153958,-2.459999999999999,15.11296452053189,0.0,0.0,0.0,0.0,105.70035055753445,78.90425819178792,0.0,6.103966387748303,5.601050810983688,0.0,0.0,0.0,0.0,10.213054789681411,0.0,4.899909730850478,5.917906046161393,63.57450575890468,19.634269217737724,107.18294492525057,0.0,0.0,0.0,0.0,34.747233738269614,11.016041280380467,5.917906046161393,74.81227044531221,84.92913895846256,0.0,0.0,0.0,0.0,0.0,0.0,15.11296452053189,0.0,0.0,0.0,0.0,105.70035055753445,78.90425819178792,0.0,6.103966387748303,5.601050810983688,0.0,0.0,0.0,0.0,10.213054789681411,0.0,4.899909730850478,5.917906046161393,63.57450575890468,19.634269217737724,107.18294492525057,0.0,0.0,0.0,0.0,34.747233738269614,11.016041280380467,5.917906046161393,74.81227044531221,84.92913895846256,0.0,0.0,0.0,0.0,0.0,0.0,0.07148225971045141,0.0,0.0,0.0,0.0,0.49994823317255543,0.37320637315486743,0.0,0.02887092800357702,0.026492205958548728,0.0,0.0,0.0,0.0,0.048306355375959203,0.0,0.023175904334492205,0.02799088797959219,0.30069873620411797,0.09286741390416858,0.5069607022016699,0.0,0.0,0.0,0.0,0.16434967361462,0.05210437189311263,0.02799088797959219,0.3538518295490662,0.401703236963609,0.0,0.0,0.0,0.0,0.0,0.0
959,ciclesonide,CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,1.0,low,very low,very low,very low,540.6970000000002,540.308703748,0.5046539264256359,4.703900000000005,143.24479999999994,231.64543469473452,231.25769932942845,99.13000000000001,0.3083039227812379,-0.45734847919900784,0.45734847919900784,0.3083039227812379,7.0,1.0,39.0,7.0,5.0,1.0,7.0,0.78125,6.0,6.0,0.0,1.0,0.0,1.0,5.0,1.3513571568167628,1101.796739889985,-1.83,19.31711625624085,14.383611552215466,0.0,0.0,0.0,58.606538304443674,62.51278204354661,22.665793031116348,18.125838821658,0.0,24.281204451196757,5.783244946364939,0.0,5.969305287951849,33.700727808456314,0.0,0.0,40.419511169600526,109.5813537209121,6.606881964512918,23.80116485057091,0.0,0.0,17.535795180681728,0.0,53.348214855850856,28.59420041361561,40.419511169600526,85.4823434050966,23.80116485057091,0.0,0.0,0.0,0.0,0.0,0.0,19.31711625624085,14.383611552215466,0.0,0.0,0.0,58.606538304443674,62.51278204354661,22.665793031116348,18.125838821658,0.0,24.281204451196757,5.783244946364939,0.0,5.969305287951849,33.700727808456314,0.0,0.0,40.419511169600526,109.5813537209121,6.606881964512918,23.80116485057091,0.0,0.0,17.535795180681728,0.0,53.348214855850856,28.59420041361561,40.419511169600526,85.4823434050966,23.80116485057091,0.0,0.0,0.0,0.0,0.0,0.0,0.08339087831235356,0.06209322264939252,0.0,0.0,0.0,0.25300105042724524,0.2698640796695467,0.09784692308305422,0.07824820223866909,0.0,0.10482056114421101,0.024965935348504397,0.0,0.025769147127023162,0.14548410096174608,0.0,0.0,0.17448870176468578,0.47305639269480915,0.028521528918623223,0.10274825783610372,0.0,0.0,0.07570101782403195,0.0,0.2303011709518638,0.12343951630774608,0.17448870176468578,0.3690223531396006,0.10274825783610372,0.0,0.0,0.0,0.0,0.0,0.0
960,nelfinavir,Cc1c(O)cccc1C(O)=NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(O)=NC(C)(C)C,50.0,moderate,low,moderate,moderate,567.7960000000003,567.31307792,0.16412401055218576,6.1627200000000055,164.21319999999966,243.37484797619436,242.62620098250764,108.88,0.21388734427415,-0.5076609632003596,0.5076609632003596,0.21388734427415,6.0,4.0,40.0,8.0,9.0,4.0,7.0,0.5625,4.0,2.0,2.0,1.0,0.0,1.0,2.0,1.599888901156288,1180.42817518368,-2.55,20.426109579362823,4.899909730850478,9.984809465271338,0.0,11.761884949391115,43.52793314262448,76.63787241078373,34.8647528774837,23.726573298427567,5.749511833283905,5.897745344357611,5.897745344357611,0.0,0.0,20.426109579362823,0.0,4.899909730850478,21.820621557594123,88.4211136873379,18.842366418571938,59.65783953108687,0.0,5.749511833283905,23.557375638106336,0.0,79.69044971592804,0.0,18.75954929201341,64.0022226970959,63.41122948848199,0.0,0.0,0.0,0.0,5.749511833283905,11.761884949391115,20.426109579362823,4.899909730850478,9.984809465271338,0.0,11.761884949391115,43.52793314262448,76.63787241078373,34.8647528774837,23.726573298427567,5.749511833283905,5.897745344357611,5.897745344357611,0.0,0.0,20.426109579362823,0.0,4.899909730850478,21.820621557594123,88.4211136873379,18.842366418571938,59.65783953108687,0.0,5.749511833283905,23.557375638106336,0.0,79.69044971592804,0.0,18.75954929201341,64.0022226970959,63.41122948848199,0.0,0.0,0.0,0.0,5.749511833283905,11.761884949391115,0.08392859717928122,0.020133180448169242,0.04102646410794265,0.0,0.04832826829558657,0.17885140352252896,0.3148964367027773,0.14325536581698856,0.09748983305270878,0.023624100358334038,0.02423317525784134,0.02423317525784134,0.0,0.0,0.08392859717928122,0.0,0.020133180448169242,0.08965849075631883,0.36331245575543936,0.07742117386105157,0.24512738283013652,0.0,0.023624100358334038,0.09679461881126925,0.0,0.32743913505689354,0.0,0.07708088756093798,0.26297796682488844,0.2605496419033595,0.0,0.0,0.0,0.0,0.023624100358334038,0.04832826829558657
961,telmisartan,CCCc1nc2c(n1Cc1ccc(-c3ccccc3C(=O)O)cc1)=CC(c1nc3ccccc3n1C)CC=2C,43.0,moderate,low,moderate,moderate,516.6450000000003,516.252526264,0.3197317627789755,5.274400000000005,155.03029999999973,227.67259872122747,227.14699193924125,72.94,0.3358157670780982,-0.4776232778211001,0.4776232778211001,0.3358157670780982,5.0,1.0,39.0,6.0,7.0,1.0,6.0,0.24242424242424243,6.0,1.0,5.0,0.0,2.0,0.0,0.0,1.4011624604610806,1826.1081151924411,-4.449999999999999,14.240726690423415,0.0,14.76249422596624,0.0,0.0,61.52104081584511,66.3039607629216,25.931156057677168,27.295105884442187,11.648808995999854,0.0,0.0,0.0,5.969305287951849,9.901064578912528,0.0,19.102156337477126,7.04767198267719,45.57260172023324,0.0,106.27036975844587,0.0,11.126902983393991,28.65183136008752,10.698252957512668,30.17798902026968,20.013250011515776,0.0,60.17727285486032,72.79640482153933,0.0,33.80942905552966,0.0,0.0,0.0,0.0,14.240726690423415,0.0,14.76249422596624,0.0,0.0,61.52104081584511,66.3039607629216,25.931156057677168,27.295105884442187,11.648808995999854,0.0,0.0,0.0,5.969305287951849,9.901064578912528,0.0,19.102156337477126,7.04767198267719,45.57260172023324,0.0,106.27036975844587,0.0,11.126902983393991,28.65183136008752,10.698252957512668,30.17798902026968,20.013250011515776,0.0,60.17727285486032,72.79640482153933,0.0,33.80942905552966,0.0,0.0,0.0,0.0,0.06254914631980109,0.0,0.064840891301294,0.0,0.0,0.270217150247291,0.2912250360180899,0.11389669289727938,0.11988753164742295,0.05116473858263101,0.0,0.0,0.0,0.026218812986190464,0.043488169566842934,0.0,0.08390186805425216,0.0309552929173821,0.20016726640009222,0.0,0.4667683786074233,0.0,0.04887238537219962,0.12584663908180757,0.04698963782906562,0.13254993877072122,0.0879036393660218,0.0,0.2643149557428475,0.319741616823527,0.0,0.14850021146781675,0.0,0.0,0.0,0.0
